topic_EN,topic_FR,argument_FR,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
We should prohibit school prayer,Nous devrions interdire la prière à l'école,la prière à l'école ne devrait pas être imposée,1,1,10,0,0,10,0,10,10,0
We should prohibit school prayer,Nous devrions interdire la prière à l'école,la prière à l'école ne doit pas affecter une position religieuse.,-1,0.661286438,6,4,0,2,0.261290995,6,4,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,la prière à l'école permet aux élèves de se sentir bien et de rester en contact avec leur dieu,-1,0.898582649,10,9,0,1,0.438499369,10,5,5
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"non, c'est une pratique fondamentale pour l'étudiant",-1,0.906259723,10,9,0,1,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,parents want their children to pray they should send them to a church service where it is appropriate. Schools are about education,1,0.819006621,10,2,0,8,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,si elle doit être interdite car il existe de nombreuses religions,1,0.903899702,10,1,0,9,0.608502134,10,5,5
We should prohibit school prayer,Nous devrions interdire la prière à l'école,si elle doit être interdite car la décision religieuse de chaque personne doit être respectée,1,0.898643473,10,1,0,9,0.792525829,10,2,8
We should prohibit school prayer,Nous devrions interdire la prière à l'école,une prière ne peut pas faire de mal à personne,-1,1,10,10,0,0,0,10,10,0
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"à l'école, la prière devrait être la première chose à faire",-1,0.908480798,10,9,0,1,0.172815341,10,8,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,ça me semble bien puisque l'enfant a plus de liberté,1,0.913795008,11,1,0,10,0.331148232,11,8,3
We should prohibit school prayer,Nous devrions interdire la prière à l'école,éliminer la prière à l'école serait une meilleure stratégie,1,1,10,0,0,10,0.083914493,10,9,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,éliminer la prière à l'école serait une pire stratégie,-1,0.820276987,10,8,0,2,0.172815341,10,8,2
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Au nom de l'égalité, les femmes devraient avoir accès aux mêmes sports que les hommes.",-1,0.898643473,10,9,1,0,0.334092066,10,6,4
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Autant les hommes que les femmes peuvent expérimenter le besoin de faire des combats.,-1,1,10,10,0,0,,,,
We should prohibit women in combat,Nous devrions interdire les femmes au combat,C'est un sport trop dangereux pour les femmes qui sont plus fragiles que les hommes.,1,0.869898632,10,1,0,9,,,,
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Cela semble un peu oppressant contre le genre féminin mais son aide ne serait pas mauvaise,-1,0.835482959,6,5,0,1,0,6,6,0
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Certaines femmes seront en mesure de répondre aux normes requises, mais la plupart non.",1,0.821416413,10,2,0,8,0.22499585,10,7,3
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Dans les champs de bataille modernes, l'expertise technique et les compétences décisionnelles sont de plus en plus précieuses que la simple force brute",-1,1,10,10,0,0,1,10,0,10
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Effectivement, certain pensent que le combat doit être interdit aux femmes  car certaine blessure qu'elles pourraient recevoir pourrait ne jamais guérir contrairement aux hommes",1,0.896533976,10,0,1,9,,,,
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Es ist ein öffentlicher Dienst, dessen Zweck es ist, diejenigen zu verteidigen, die eines Verbrechens, einfachen Verbrechens oder Vergehens beschuldigt oder beschuldigt werden",0,0.676953234,10,3,7,0,0.323046283,6,4,2
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Es ist ein öffentlicher Dienst, dessen Zweck es ist, diejenigen zu verteidigen, die eines Verbrechens, einfachen Verbrechens oder Vergehens beschuldigt oder beschuldigt werden",0,0.676953234,10,3,7,0,0,10,10,0
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Es ist ein öffentlicher Dienst, dessen Zweck es ist, diejenigen zu verteidigen, die eines Verbrechens, einfachen Verbrechens oder Vergehens beschuldigt oder beschuldigt werden",0,0.676953234,10,3,7,0,0,10,10,0
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Homme ou femme, la nature des humains n'est peut-être pas d'aller faire des combats.",1,0.409249611,10,3,3,4,0.22499585,10,7,3
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Il y a certain travaille plus adapté aux femmes qu'aux hommes au combat.,-1,0.545002082,10,6,0,4,0.211616441,10,8,2
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Je ne suis pas d'accord pour éliminer les femmes des combats car elles ont la même capacité tactique que n'importe quel homme,-1,1,6,6,0,0,1,6,0,6
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Je respecte l'égalité des sexes et le sexe féminin ne doit pas être exclu,-1,1,10,10,0,0,0.216904661,10,8,2
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Je suis d'accord avec cet avis car à en croire la nature humaine, la femme n'est pas faite pour ce genre d'activité qui est contre-nature si on puisse dire.",1,1,10,0,0,10,0.299473778,10,6,4
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Je vois que combattre une femme est un sport, et cela ne fait aucun doute",1,0.702079362,10,2,1,7,0.083914493,10,9,1
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"La nature est ainsi faite que les capacités physiques des hommes et des femmes sont différentes, une femme ne peut pas remplacer un homme au combat.",1,0.913795008,10,1,0,9,0.438499369,10,5,5
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"La présence de femmes détruit la camaraderie du corps, nécessaire à l'efficacité au combat",1,0.850055506,6,1,0,5,0.856993513,6,1,5
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Le soutien aux femmes servant dans les forces armées n'a pas faibli au fur et à mesure que la guerre a changé, signe clair que la nécessité de femmes au combat est reconnue.",-1,1,9,9,0,0,0.860323992,9,2,7
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femme au combat risque d'être trop émotionnel .,1,1,10,0,0,10,0.620399301,10,4,6
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femmes  possèdent les mêmes capacités de se battre que les hommes d'autant plus qu'elles ont une bien meilleure intuition qui peut être utile dans le  cas d'une  stratégie de combat.,-1,1,10,10,0,0,0.473738035,10,4,6
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femmes au combat sont aussi valables que les hommes au combat,-1,0.791115361,10,8,0,2,0.455814566,10,5,5
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Les femmes bien préparées peuvent faire tout ce qu'on leur demande, y compris le combat",-1,1,10,10,0,0,0.455814566,10,5,5
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femmes devraient être empêchées de participer au combat en raison de leur impact négatif sur le moral et la confiance des hommes en tant que compagnon de confiance.,1,1,6,0,0,6,0.551518629,6,3,3
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femmes doivent rester aau foyer pour soccuper de leur enfants.,1,1,6,0,0,6,0.669803138,6,2,4
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Les femmes doivent être à la maison pour prendre soin de leur famille, elles doivent être expulsées de l'armée et de tout combat",1,1,6,0,0,6,0.457014625,6,3,3
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femmes ne devraient pas se battre dans les guerres parce qu'elles sont faibles,1,1,10,0,0,10,0.083914493,10,9,1
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Les femmes ne peuvent pas combattre, les combats sont plus pour les hommes, une femme ne peut pas être soldat au front.",1,0.817437028,10,2,0,8,0,5,5,0
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Les femmes ont le meme droit que les hommes, et parfois meme peuvent etre plus performantes en combat",-1,1,10,10,0,0,,,,
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femmes ont le même droit que les hommes puisqu'elles peuvent recevoir leur formation pour s'entraîner à de futurs combats.,-1,1,6,6,0,0,0.678841282,6,2,4
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Les femmes peuvent être autorisées à se battre ou à lutter, à condition que cela ne leur fasse pas de mal",-1,1,10,10,0,0,0.18679249,10,8,2
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femmes sont des êtres délicats et ne devraient pas participer aux combats car elles peuvent être blessées,1,0.821416413,10,2,0,8,0.337390534,10,6,4
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femmes sont doivent rester a la maison pour s'occuper de leur famille.,1,0.82702603,6,1,0,5,0.321158718,6,4,2
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Les femmes sont prêtes à prendre toutes les mesures de combat nécessaires,-1,1,6,6,0,0,0.187190376,6,5,1
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Les normes de condition physique ont été définies pour convenir aux hommes, et les femmes qui tentent de les atteindre se dépasseront",-1,0.898020772,11,10,0,1,0.6219156,11,3,8
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Making womens will increase the chances of  making some couples, probably you will lose focus on the battlefield,  creating distractions and being less effective",1,1,10,0,0,10,0.793315991,10,2,8
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Non, ils ont parfaitement le droit de participer aux combats",-1,0.896841882,10,9,0,1,0,10,10,0
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Non,les femmes ne sont pas faites pour le combat.
Le combat est violent et dangereux et les femmes ne doivent pas prendre ce risque.",1,0.719999062,10,3,0,7,0.560311095,10,4,6
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Nous devons bloquer les femmes au combat,1,1,11,0,0,11,0,11,11,0
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Nous devons interdire les femmes au combat,1,1,10,0,0,10,,,,
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Nous devons interdire les femmes au combat parce qu'on doit les épargner vu qu'elles assurent la continuité de l'existence de la race humaine.,1,1,11,0,0,11,0.881575968,11,1,10
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Nous devons les interdire car ils ne sont pas à leur hauteur au combat.,1,1,10,0,0,10,,,,
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Nous ne devons pas interdire les femmes au combat car c'est comme une forme d'idéologie sexite en classant les femmes comme des êtres faibles.,-1,1,10,10,0,0,0.887605316,10,1,9
We should prohibit women in combat,Nous devrions interdire les femmes au combat,Nous ne devons pas interdire les femmes au combat car elles représentent la force d'une nation entière,-1,1,10,9,0,1,,,,
We should prohibit women in combat,Nous devrions interdire les femmes au combat,OUI DEPUIS QUE LES FEMMES EN COMBAT N'ONT PAS LA MÊME CAPACITÉ PHYSIQUE QUE L'HOMME.,1,0.908002135,10,1,0,9,0.230172358,10,7,3
We should prohibit women in combat,Nous devrions interdire les femmes au combat,On devrait autoriser le combat aux femmes car elles le désirent.,-1,1,10,10,0,0,0,10,10,0
We should prohibit women in combat,Nous devrions interdire les femmes au combat,On devrait interdire le combat aux femmes car elles sont plus faible que les hommes.,1,0.908607469,10,1,0,9,0,5,5,0
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"Pas parce que ce qui est recherché, c'est l'égalité",-1,1,10,10,0,0,,,,
We should prohibit women in combat,Nous devrions interdire les femmes au combat,"The presence of women destroys the camaraderie of the body, which is necessary for effectiveness in combat",1,0.798489597,10,2,0,8,,,,
