topic_EN,topic_IT,argument_IT,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"Insegnare agli bambini un a preghiera li aiuta a iniziare meglio la giornata,ad avere fiducia in loro stessi e sicuramente non fa male a nessuno.",-1,1,10,10,0,0,0.745380547,5,3,2
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Io sono andato a scuola dalle suore la preghiera scolastica era un fiore all'occhiello per dare un'educzione giusta e inquadrata a noi bambini e poi ragazzi,-1,1,10,10,0,0,0.364926313,9,6,3
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"L'Italia è un paese che fonda le sue radici sul Cattolicesimo, perciò è buono pregare nelle scuole.",-1,1,10,10,0,0,0.487145885,5,4,1
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"L'Italia è un paese multietnico, perciò è sbagliato introdurre preghiere cattoliche nelle scuole.",1,1,5,0,0,5,0.802772173,5,2,3
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"LE PREGHIERE A SCUOLA FANNO PARTE DELLA TRADIZIONE E NON FANNO MALE A NESSUNO, ATEI COMPRESI",-1,1,10,10,0,0,0.795608705,6,3,3
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,LE PREGHIERE A SCUOLA SONO UNA TRADIZIONE CHE NON HA MAI FATTO MALE A NESSUNO,-1,1,10,10,0,0,0.507651815,7,4,3
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"La Costituzione garantisce libertà di culto, potrebbe essere una forma per favorire la reciproca conoscenza e convivenza tra culti diversi.",-1,0.893725462,10,9,0,1,0.384230969,9,5,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La libertà di insegnamento di religione a livello scolastico è segno della massima espressione di democrazia,-1,0.598029826,5,3,0,2,1,5,0,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La preghiera aiuta i bambini alla comunione e li unisce in un obbiettivo comune,-1,0.787444365,10,8,0,2,0.581891282,5,2,3
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La preghiera durante le ore di scuola ricorda a tutti gli alunni i valori morali su cui si fonda la nostra società e li sprona ad una vita retta e virtuosa.,-1,1,5,5,0,0,1,5,0,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"La preghiera nelle scuole non dovrebbe essere imposta, chi vuole lo fa nei luoghi di culto.",1,0.895600945,10,1,0,9,0.561281665,9,3,6
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La preghiera nelle scuole è un buon modo per educare i ragazzi.,-1,1,5,5,0,0,0.765467186,5,1,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La preghiera scolastica non deve essere abolita perché fa parte della nostra naziona e della nostra cultura,-1,1,10,10,0,0,0.831583576,8,4,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La preghiera scolastica va mantenuta perché fa parte delle tradizioni del nostro Stato e non ha effetti negativi per chi non è credente.,-1,1,10,10,0,0,1,6,0,6
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"La preghiera scolastica è un'inutile perdita di tempo e anche inopportuna, poiché per pregare esistono i luoghi di culto. Inoltre, è una scelta che discrimina chi non pratica alcuna fede o ne pratica altre.",1,1,5,0,0,5,1,5,0,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La preghiera è un modo per creare una distinzione tra chi crede e chi non crede quindi andrebbe evitata,1,1,10,0,0,10,1,6,0,6
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"La preghiera è una pratica che unisce, qualsiasi sia il proprio credo",-1,1,10,10,0,0,0.904333235,6,2,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La religione e l'educazione sono due parti distinte e non devono mai essere messe in correlazione.,1,1,5,0,0,5,0.72347593,5,1,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"La religione rappresenta oltre che una fede anche un importante aspetto culturale di ogni paese, quindi permettere una preghiera a scuola dovrebbe essere ammesso per chi voglia partecipare.",-1,1,10,10,0,0,0.900875705,7,2,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La religione è parte fondamentale della nostra nazione e quindi è giusto che anche i ragazzi crescano con una sana educazione religiosa.,-1,1,5,5,0,0,1,5,0,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"La scuola dovrebbe essere laica in quanto luogo di studio inclusivo, che accoglie ogni credo e per evitare polemiche o forme di discriminazione dovrebbe essere bandito ogni tipo di preghiera.",1,1,10,0,0,10,1,6,0,6
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La scuola dovrebbe essere un luogo neutro in cui i ragazzi possano apprendere senza subire influenze religiose.,1,1,5,0,0,5,1,5,0,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La scuola non è luogo di culto ma di insegnamento educativo libero da ogni forma di dottrina religiosa,1,1,10,0,0,10,1,9,0,9
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"La scuola è un luogo pubblico dove tutti devono potersi esprimere liberamente, e questo rappresenta invece un'imposizione di pochi",1,1,5,0,0,5,1,5,0,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"La scuola è una istituzione pubblica e laica rivolta a tutti. La preghiera è un incontro personale con il proprio dio. Ognuno ha un suo dio, o anche no. Le due cose non possono coesistere.",1,0.901855017,10,1,0,9,0.695517831,5,1,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,La spiritualità è una parte importante nella vita e quindi deve trovare il giusto posto nell'educazione,-1,1,10,10,0,0,0.494520373,6,3,3
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Le istituzioni scolastiche dovrebbero essere laiche e inclusive per gli appartenenti di tutte le religioni e confessioni.,1,1,10,0,0,10,1,7,0,7
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Le nostre radici cristiane ci impongono momenti di preghiera anche durante il percorso scolastico.,-1,0.901117266,10,9,0,1,0.349063517,5,4,1
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"Le scuole, in Italia, almeno quelle pubbliche sono strutture laiche",1,0.609837124,10,1,3,6,0.391950503,9,5,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"Lo Stato, quindi la scuola, è laico e devono essere vietati i simboli e le pratiche di qualsiasi religione.",1,1,10,0,0,10,0.514850018,7,3,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Nelle scuole ci sono alunni  che appartengono a religioni diverse e non è giusto costringere chi  non è cattolico a pregare in base alla fede cristiana.,1,1,10,0,0,10,1,7,0,7
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Non dovremmo vietare la preghiera scolastica in quanto fa parte delle nostre tradizioni culturali.,-1,1,10,10,0,0,0.611663063,9,4,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Non dovremmo vietare la preghiera scolastica perchè contribuisce a rafforzare una buona abitudine negli alunni di famiglie credenti.,-1,1,5,5,0,0,0.568239359,5,3,2
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Non dovremmo vietare la preghiera scolastica perchè è una tradizione positiva per gli alunni delle famiglie di fede cristiana. Basterebbe esonerare gli altri alunni dal farla.,-1,1,5,5,0,0,0.694413657,5,2,3
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"Non si deve vietare la nostra preghiera, anzi tutti dovrebbero imparare e crescere con le tradizioni dei popoli ospitanti...bisogna imparare a convivere tutti serenamente",-1,1,5,5,0,0,0.347577599,5,3,2
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Non vedo cosa ci sia di male nel pregare dato che è un atteggiamento pacifico,-1,1,10,10,0,0,0.78339233,6,2,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"Non vedo il motivo di vietare una consuetudine radicata nella nostra cultura. Durante la mia infanzia ho 
sempre pregato a scuola e io non mi ritengo una persona razzista o avversa ad alte religioni.",-1,1,10,10,0,0,0.367323731,7,5,2
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"Ognuno ha il diritto di pregare in diversi luoghi e la scuola dovrebbe essere uno di questi. Giusto quindi offrire la possibilità, soprattutto ai giovani, di pregare anche in luoghi di studio.",-1,1,10,10,0,0,0.901983658,7,2,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Più in generale credo che la scuola abbia problemi più seri e l'integrazione non parta dalla preghiera,-1,0.801897975,10,8,1,1,0.140838938,6,5,1
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Pregare a scuola serve a mantenere vivo negli alunni il sentimento religioso.,-1,1,5,5,0,0,0.347577599,5,3,2
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Proibire non è mai un bene. Ci si può accordare su una soluzione che vada incontro alle esigenze religiose di ciascuno,-1,1,10,10,0,0,0.795342274,9,3,6
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Scuola deve essere laica e non appartenere a nessuna religione o credenza.Sono tante culture oggi mescolate nelle scuole e nessuna deve interferi religiosamente con l'altra.,1,0.906936878,10,1,0,9,0.664323156,7,3,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Si potrebbe conservare se gli atei fossero esonerati e se fosse concessa una preghiera anche a chi segue altre religioni,-1,0.956043343,10,9,0,1,0.854375448,6,1,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Si può avere un momento di preghiera meditazione silenziosa ognuno pensando al suo dio o riflettendo sul valore dell'esistenza,-1,0.900448016,10,9,1,0,0.20231062,9,7,2
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"Sì, perchè la scuola deve essere laica e non dovrebbe avere elementi religiosi.",1,1,10,0,0,10,,,,
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Una preghiera la mattina non fa del male. Bisogna lasciare tutto invariato come lasciato dai nostri avi.,-1,1,10,10,0,0,0.685326929,7,3,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,Una preghiera non ha fatto mai male a nessuno. Si può tranquillamente farla e pensare poi ciò che si vuole.,-1,1,10,10,0,0,0.602252571,5,2,3
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"Vivendo in un paese di tradizione Cattolica, se l'insegnante reputa necessario fare la preghiera, ciò non dovrebbe costituire un problema.",-1,1,10,10,0,0,0.25349633,7,6,1
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,a scuola possono esserci bambni di tutte le religioni e la preghiera deve essere vietata per non offendere l'altra religione,1,1,5,0,0,5,0.873825702,5,1,4
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,bisognerebbe informare tutti i cittadini di vietare la preghiera scolastica,1,1,10,0,0,10,0.097979612,7,5,2
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,divulgare positivamente la preghiera scolastica,-1,0.704228508,10,7,3,0,0,9,9,0
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"esatto, la preghiera a scuola non è adatta perché tutti i paesi devono essere laici",1,1,10,0,0,10,0.76167331,9,2,7
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,la preghiera a scuola andrebbe vietata perchè non rispettosa di chi professa un credo differente.,1,1,10,0,0,10,1,5,0,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"la preghiera a scuola non va abolita in quanto rappresenta il senso religioso di quel paese, rispecchia la religione professata dalla maggioranza della popolazione.",-1,1,5,5,0,0,1,5,0,5
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,"la preghierà è uno dei cardini della nostra cultura, e non uccide nessuno",-1,1,10,10,0,0,,,,
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,la scuola e' laica nessuna forma di religione dovrebbe farne parte,1,1,10,0,0,10,0.938756135,9,1,8
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,la scuola è unì'istituzione laica e tale deve rimanere,1,1,5,0,0,5,0.597301632,5,2,3
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,non si puo' decidere sulla liberta' religiosa delle persone,-1,0.891829068,10,9,0,1,0.217913421,6,5,1
We should prohibit school prayer,Dovremmo proibire la preghiera scolastica,sarebe un gesto di rispetto per tutte le religioni,1,1,10,0,0,10,0.611137879,6,2,4
We should prohibit women in combat,Dovremmo proibire le donne in combattimento,"A differenza degli uomini, le donne hanno maggiore resistenza fisica e sopportazione del dolore, ma anche capacità organizzative e strategiche migliori: ciò le rende adatte ad affrontare i conflitti bellici.",-1,1,5,5,0,0,0.928946471,5,1,4
We should prohibit women in combat,Dovremmo proibire le donne in combattimento,"Anche le donne possono essere impiegate in combattimento e svolgere compiti di guerra con la stessa efficacia degli uomini. Ciò rientra nella parità tra uomo e donna, oramai unanimemente riconosciuta.",-1,1,11,11,0,0,1,7,0,7
We should prohibit women in combat,Dovremmo proibire le donne in combattimento,Anche le donne possono organizzarsi per combattere,-1,1,10,10,0,0,0.188358774,5,4,1
We should prohibit women in combat,Dovremmo proibire le donne in combattimento,Bisogna applicare la parità dei sessi a tutti i livelli. Quindi è giusto che anche il combattimento rientri tra questi compiti.,-1,1,10,10,0,0,1,8,0,8
We should prohibit women in combat,Dovremmo proibire le donne in combattimento,"Combattere ed affrontarsi fisicamente è un'attività che non si addice ad una donna, soprattutto se deve fronteggiare un uomo, decisamente più dotato di lei in quanto a forza fisica.",1,0.898182087,10,1,0,9,0.652143369,8,3,5
We should prohibit women in combat,Dovremmo proibire le donne in combattimento,"Data la natura delle donne e le loro naturali attitudini, dovrebbe essere loro interdetta qualunque forma di combattimento.",1,1,5,0,0,5,0.071053529,5,4,1
We should prohibit women in combat,Dovremmo proibire le donne in combattimento,Dovremmo proibire alle donne di andare in battaglia perchè sono il sesso debole ed inadatte a sopportare sforzi fisici come gli uomini,1,1,10,0,0,10,0.828067813,9,3,6
We should prohibit women in combat,Dovremmo proibire le donne in combattimento,Dovremmo proibire le donne in combattimento in quanto hanno ablità migliori in altri campi come strategia e intelligenza.,1,0.899409523,10,1,0,9,0.924231268,6,1,5
We should prohibit women in combat,Dovremmo proibire le donne in combattimento,"Dovremmo vietare alle donne di combattere perchè, a parità di preparazione e forma fisica, la loro forza resta sempre di livello inferiore a quella degli uomini.",1,1,11,0,0,11,0.943575483,8,1,7
